transaction_id,datetime,customer_id,store_id,item_id,category,quantity,price_base,sum_total,is_refund
TXN-0002324,7/15/2023 10:22,CUST-377957,7,23bc1d9af9e7,Home,1.107,64.9,71.84,FALSE
TXN-0001460,7/15/2023 10:40,CUST-368987,2,8335023067fc,Clothing,3.322,49.9,165.77,FALSE
TXN-0000157,7/15/2023 10:41,CUST-713590,10,240a5f101a22,Sports,8.859,47.31,419.12,FALSE
TXN-0001084,7/15/2023 11:41,CUST-369022,3,d268c8d814f3,Beauty,6.644,49.9,331.54,FALSE
TXN-0002840,7/15/2023 11:53,CUST-356968,2,543425aac37b,Clothing,2.215,22.9,50.72,FALSE
TXN-0001186,7/15/2023 11:58,CUST-711826,2,7831ff7ddf8c,Clothing,1.107,96.31,106.62,FALSE
TXN-0000479,7/15/2023 12:03,CUST-301924,2,401eb8d03f1a,Beauty,1.107,89.9,99.52,FALSE
TXN-0004856,7/15/2023 12:17,CUST-457905,2,aeb62b82a1fc,Grocery,5.537,79.9,442.41,FALSE
TXN-0004542,7/15/2023 12:42,CUST-522340,3,f8aebf5f2dcd,Clothing,6.644,24,159.46,FALSE
TXN-0000225,7/15/2023 13:41,CUST-423335,8,ad19922d8e8f,Home,1.107,199.9,221.29,FALSE
TXN-0003666,7/15/2023 16:30,CUST-207638,10,73833f642178,Beauty,3.322,75,249.15,FALSE
TXN-0001564,7/15/2023 16:45,CUST-314692,1,d1dceb12d604,Home,2.215,44.9,99.45,FALSE
TXN-0004547,7/15/2023 18:30,CUST-333971,7,ec50f809fb60,Grocery,3.322,229.9,763.73,FALSE
TXN-0000195,7/15/2023 20:48,CUST-144719,10,2bcee41bfac8,Clothing,34.329,34.88,1197.4,FALSE
TXN-0003508,7/15/2023 22:36,CUST-438891,6,3378eb23b704,Clothing,1.107,119.9,132.73,FALSE
TXN-0000684,7/15/2023 23:06,CUST-509809,7,60d599c30828,Home,2.215,89.9,199.13,FALSE
TXN-0003825,7/16/2023 1:58,CUST-205007,2,3945c5f394f2,Sports,1.108,123.5,136.84,FALSE
TXN-0001108,7/16/2023 9:04,CUST-325121,5,4e6b3c70fe00,Clothing,4.432,44.9,199,FALSE
TXN-0001628,7/16/2023 9:34,CUST-153306,1,e26df5d6527b,Clothing,3.324,119.9,398.55,FALSE
TXN-0001750,7/16/2023 10:31,CUST-192408,2,8a8b2c76c282,Electronics,1.108,174,192.79,FALSE
TXN-0003253,7/16/2023 10:47,CUST-875787,7,ab3e61f84301,Electronics,1.108,99.9,110.69,FALSE
TXN-0002515,7/16/2023 11:11,CUST-161091,2,d792b96dd768,Sports,3.324,129.9,431.79,FALSE
TXN-0000067,7/16/2023 11:27,CUST-222846,1,56e8140a6950,Electronics,9.972,236.21,2355.49,FALSE
TXN-0002211,7/16/2023 12:04,CUST-947775,7,41c744d821a1,Grocery,8.864,279.86,2480.68,FALSE
TXN-0002100,7/16/2023 13:24,CUST-879512,7,2243cec97a01,Electronics,9.972,49.9,497.6,FALSE
TXN-0003728,7/16/2023 13:36,CUST-433793,8,53036765a440,Electronics,1.108,50.48,55.93,FALSE
TXN-0002801,7/16/2023 13:50,CUST-345352,10,315b9c076ce0,Home,7.756,74.9,580.92,FALSE
TXN-0000693,7/16/2023 14:18,CUST-180732,8,fe9959833ff8,Beauty,5.54,75,415.5,FALSE
TXN-0004486,7/16/2023 14:36,CUST-644898,5,cfd862d53d4e,Beauty,0.922,241.09,222.28,FALSE
TXN-0004742,7/16/2023 14:42,CUST-678581,6,f9737cc6b869,Home,1.108,69.9,77.45,FALSE
TXN-0000027,7/16/2023 15:18,CUST-629351,5,dfa7fba71f1c,Sports,3.324,239,794.44,FALSE
TXN-0000790,7/16/2023 16:36,CUST-785764,9,80dfa048f0e7,Sports,1.108,35.9,39.78,FALSE
TXN-0001744,7/16/2023 17:16,CUST-205602,6,8c270c4efbfe,Home,5.54,209.9,1162.85,FALSE
TXN-0003358,7/16/2023 18:10,CUST-542360,4,8acf1d1a462d,Grocery,2.216,160,354.56,FALSE
TXN-0003817,7/16/2023 18:41,CUST-846013,8,9d78925e324d,Grocery,4.432,102.96,456.32,FALSE
TXN-0001369,7/16/2023 18:59,CUST-142695,8,dd19733625ab,Beauty,2.216,49.9,110.58,FALSE
TXN-0003457,7/16/2023 19:16,CUST-699839,4,8df4fba6d441,Home,19.646,89.82,1764.6,FALSE
TXN-0001367,7/16/2023 20:30,CUST-624868,7,efd51835bde5,Beauty,6.648,45,299.16,FALSE
TXN-0002339,7/16/2023 22:34,CUST-550530,4,440764a69c8b,Electronics,8.864,49.9,442.31,FALSE
TXN-0001818,7/17/2023 8:11,CUST-636382,5,e6001574ce29,Grocery,1.461,751.34,1097.71,FALSE
TXN-0003637,7/17/2023 9:10,CUST-257263,4,4f0bb8e3a34f,Grocery,1.108,49.9,55.29,FALSE
TXN-0004420,7/17/2023 9:50,CUST-993645,8,43c579ce2ecd,Home,2.217,169.9,376.67,FALSE
TXN-0004302,7/17/2023 10:57,CUST-805437,1,08c5fb58831e,Home,1.108,1299.9,1440.29,FALSE
TXN-0003409,7/17/2023 12:57,CUST-882625,9,71104b1b1170,Sports,4.434,65.99,292.6,FALSE
TXN-0002920,7/17/2023 14:55,CUST-735378,10,264ec4433b34,Beauty,1.108,149.9,166.09,FALSE
TXN-0003813,7/17/2023 16:58,CUST-648875,8,1b9024dcec78,Home,2.217,109.9,243.65,FALSE
TXN-0001918,7/17/2023 17:17,CUST-574763,2,4efa0dd67782,Home,1.108,74,81.99,FALSE
TXN-0001333,7/17/2023 17:48,CUST-311506,8,56e8140a6950,Beauty,9.976,236.21,2356.43,FALSE
TXN-0002436,7/17/2023 18:13,CUST-859331,7,c2225f6ceb1a,Grocery,3.325,54.9,182.54,FALSE
TXN-0004399,7/17/2023 18:16,CUST-465188,9,91c32a0986a1,Beauty,3.325,219.9,731.17,FALSE
TXN-0004505,7/17/2023 18:27,CUST-341234,4,ebf4ea650616,Home,6.651,47,312.6,FALSE
TXN-0002009,7/17/2023 19:15,CUST-581863,8,54b699c0b970,Electronics,1.108,106.9,118.45,FALSE
TXN-0001931,7/18/2023 0:54,CUST-233245,7,5cb9ed8af2dc,Home,6.654,33.9,225.57,FALSE
TXN-0003651,7/18/2023 9:38,CUST-237955,9,79c8034b06f9,Grocery,4.436,160,709.76,FALSE
TXN-0002389,7/18/2023 9:47,CUST-711829,6,0a6198887287,Clothing,4.436,229.9,1019.84,FALSE
TXN-0003598,7/18/2023 10:19,CUST-655582,1,bf875510b3b9,Clothing,5.432,369.37,2006.42,FALSE
TXN-0004895,7/18/2023 10:33,CUST-974371,9,f196105a2861,Electronics,2.218,9.9,21.96,FALSE
TXN-0001722,7/18/2023 10:52,CUST-794400,3,3bfda0d2835f,Sports,2.218,170.86,378.97,FALSE
TXN-0002818,7/18/2023 11:04,CUST-175965,4,67a5b2835977,Home,1.109,527.92,585.46,FALSE
TXN-0004839,7/18/2023 12:16,CUST-756380,10,865a5f2dbf2e,Sports,155.266,59.08,9173.12,FALSE
TXN-0004383,7/18/2023 13:12,CUST-397425,5,624577e2b555,Clothing,1.109,55,61,FALSE
TXN-0002314,7/18/2023 13:22,CUST-621233,7,f0309b5a974b,Sports,1.109,59.9,66.43,FALSE
TXN-0002971,7/18/2023 14:11,CUST-713510,2,1b1a73a5bf0c,Electronics,1.109,293,324.94,FALSE
TXN-0000826,7/18/2023 15:14,CUST-621531,9,3d6533be3675,Sports,1.109,48.9,54.23,FALSE
TXN-0004282,7/18/2023 15:44,CUST-841353,7,08dcb6d0c9bb,Beauty,3.971,479.9,1905.68,FALSE
TXN-0000694,7/18/2023 16:09,CUST-742526,8,a2c3052e27c3,Clothing,3.327,89.9,299.1,FALSE
TXN-0004671,7/18/2023 17:33,CUST-304801,2,f2b5e19c8eb3,Beauty,6.654,14.9,99.14,FALSE
TXN-0001664,7/18/2023 19:05,CUST-710981,6,c282f628be86,Electronics,9.981,99.67,994.81,FALSE
TXN-0000376,7/19/2023 9:14,CUST-994635,10,9550f0faccc9,Grocery,2.219,122,270.72,FALSE
TXN-0001916,7/19/2023 9:48,CUST-831029,9,256634958b56,Electronics,2.219,117,259.62,FALSE
TXN-0000583,7/19/2023 10:30,CUST-121792,1,58b36b4cc6bc,Beauty,2.219,105.9,234.99,FALSE
TXN-0000656,7/19/2023 10:47,CUST-782682,7,5196747a75a4,Home,1.11,119.9,133.09,FALSE
TXN-0001078,7/19/2023 11:13,CUST-729759,3,ef610fd0608b,Sports,2.219,99.9,221.68,FALSE
TXN-0002194,7/19/2023 11:32,CUST-325175,2,39b46793f326,Clothing,31.068,7.9,245.44,FALSE
TXN-0000475,7/19/2023 14:03,CUST-943459,5,5a5c32407744,Sports,3.329,99.9,332.57,FALSE
TXN-0004278,7/19/2023 14:33,CUST-409016,2,91c9c3f4fd2a,Home,2.219,199.9,443.58,FALSE
TXN-0000396,7/19/2023 14:57,CUST-304699,3,f0a8030adabd,Clothing,2.219,33.4,74.11,FALSE
TXN-0002467,7/19/2023 15:26,CUST-618466,3,69731fcfc598,Sports,16.005,948.65,15183.14,FALSE
TXN-0003611,7/19/2023 16:02,CUST-637032,4,f4eda90fa45c,Home,12.205,299.9,3660.28,FALSE
TXN-0002503,7/19/2023 16:16,CUST-714173,3,e3c7fb6549f8,Clothing,3.329,89.9,299.28,FALSE
TXN-0003506,7/19/2023 16:42,CUST-912677,3,4fc6ad07fc3f,Sports,1.11,199.9,221.89,FALSE
TXN-0004311,7/19/2023 20:00,CUST-754169,7,b17b27349d7a,Sports,0.129,1098.97,141.77,FALSE
TXN-0004494,7/20/2023 7:43,CUST-101548,1,fbceb9eff755,Electronics,9.991,22.9,228.79,FALSE
TXN-0003091,7/20/2023 8:35,CUST-108968,3,83378a543692,Electronics,0.717,662.93,475.32,FALSE
TXN-0003434,7/20/2023 9:55,CUST-518520,5,2bf8e88dbbd9,Clothing,1.11,99.57,110.52,FALSE
TXN-0003011,7/20/2023 12:18,CUST-820000,10,759ffe3cb22c,Sports,6.661,76.9,512.23,FALSE
TXN-0001783,7/20/2023 12:42,CUST-789883,3,b3b0fbcbfe49,Beauty,4.441,73.9,328.19,FALSE
TXN-0000900,7/20/2023 13:05,CUST-896540,8,3620da0d7597,Grocery,1.11,159.9,177.49,FALSE
TXN-0003278,7/20/2023 13:33,CUST-590149,6,26130d3b955c,Grocery,1.11,41.9,46.51,FALSE
TXN-0002261,7/20/2023 14:53,CUST-342198,6,20230e5899c3,Beauty,4.441,74.9,332.63,FALSE
TXN-0001941,7/20/2023 15:28,CUST-236864,8,8da8087f2cdb,Electronics,2.22,239.9,532.58,FALSE
TXN-0002800,7/20/2023 15:41,CUST-288003,6,4dacca01369b,Electronics,13.322,30.28,403.39,FALSE
TXN-0001868,7/20/2023 16:06,CUST-721424,3,47b43b967d62,Home,18.872,39.9,752.99,FALSE
TXN-0004911,7/20/2023 16:57,CUST-820956,3,5fed687c2f00,Grocery,1.11,129.9,144.19,FALSE
TXN-0002882,7/20/2023 17:25,CUST-275908,5,ab7e16e1fffb,Electronics,2.196,1099.9,2415.38,FALSE
TXN-0003827,7/20/2023 19:02,CUST-433559,9,b9cff7a0b90a,Grocery,1.11,249.9,277.39,FALSE
TXN-0002728,7/20/2023 20:31,CUST-857889,2,b02f028fa592,Clothing,1.11,199.9,221.89,FALSE
TXN-0002252,7/21/2023 0:11,CUST-110758,3,0b055e274bf5,Clothing,1.111,109.9,122.1,FALSE
TXN-0000815,7/21/2023 8:03,CUST-390458,1,c2b4e00c51f2,Home,6.664,54.9,365.85,FALSE
TXN-0000814,7/21/2023 10:15,CUST-479764,4,17a5b102fcfb,Electronics,1.111,229.9,255.42,FALSE
TXN-0002955,7/21/2023 10:40,CUST-335471,4,14a302c21443,Grocery,3.332,59.9,199.59,FALSE
TXN-0002425,7/21/2023 11:06,CUST-423934,3,f044b93e5e51,Beauty,2.221,189,419.77,FALSE
TXN-0001812,7/21/2023 12:17,CUST-656424,4,f6304307ab65,Clothing,2.221,110.9,246.31,FALSE
TXN-0004231,7/21/2023 12:23,CUST-429268,9,3f70e6b09438,Beauty,1.111,103,114.43,FALSE
TXN-0002975,7/21/2023 13:59,CUST-404101,3,46bf72bc1179,Sports,5.553,158,877.37,FALSE
TXN-0002509,7/21/2023 14:37,CUST-163700,3,d09a11005fa3,Grocery,0.663,699.9,464.03,FALSE
TXN-0002981,7/21/2023 14:37,CUST-788200,10,643e90f13f6c,Grocery,6.963,169.9,1183.01,FALSE
TXN-0000758,7/21/2023 17:08,CUST-992413,9,9e780c68b6c1,Clothing,1.111,64.9,72.1,FALSE
TXN-0000071,7/21/2023 17:56,CUST-997131,6,68b1397119e1,Grocery,2.221,1282.04,2847.41,FALSE
TXN-0001063,7/21/2023 18:07,CUST-147496,4,ebbb78e2e51a,Beauty,3.332,229.9,766.03,FALSE
TXN-0004372,7/22/2023 9:31,CUST-543035,6,581d50bf0c38,Home,83.342,73.41,6118.14,FALSE
TXN-0000783,7/22/2023 10:38,CUST-735520,2,2970ca1463ff,Home,2.778,499,1386.22,FALSE
TXN-0001242,7/22/2023 11:49,CUST-756157,1,de7c7a547af4,Grocery,2.222,34.58,76.84,FALSE
TXN-0004782,7/22/2023 12:55,CUST-108025,2,16781188edcd,Home,31.115,29.56,919.76,FALSE
TXN-0003595,7/22/2023 12:59,CUST-160643,4,458ce6148ce4,Clothing,1.111,219.9,244.31,FALSE
TXN-0001224,7/22/2023 14:34,CUST-102362,9,c99ae3b4cfbd,Sports,5.556,21.9,121.68,FALSE
TXN-0003476,7/22/2023 15:06,CUST-470295,6,4e0fbcf99cf9,Electronics,3.334,69.63,232.15,FALSE
TXN-0000076,7/22/2023 15:45,CUST-201790,4,d11df893005f,Electronics,8.89,79.9,710.31,FALSE
TXN-0002342,7/22/2023 17:00,CUST-132923,3,69a3bd4a552c,Beauty,5.556,104.84,582.49,FALSE
TXN-0003163,7/22/2023 19:39,CUST-590738,6,8759855b9340,Clothing,7.092,633.43,4492.29,FALSE
TXN-0004862,7/22/2023 19:51,CUST-419452,5,c156f13eaa60,Clothing,6.667,49.9,332.68,FALSE
TXN-0000253,7/22/2023 21:32,CUST-657646,10,4e7f2ad04a30,Clothing,1.111,1199.9,1333.09,FALSE
TXN-0004721,7/22/2023 23:55,CUST-416480,8,08494995236f,Electronics,15.557,85.78,1334.48,FALSE
TXN-0003417,7/23/2023 6:30,CUST-948522,7,12b1b5bd1e36,Grocery,12.23,149.86,1832.79,FALSE
TXN-0003230,7/23/2023 10:40,CUST-139987,9,2bf6bca062e8,Sports,17.788,57.51,1022.99,FALSE
TXN-0003295,7/23/2023 11:20,CUST-367893,7,e23e9bb75589,Home,3.335,166.27,554.51,FALSE
TXN-0004327,7/23/2023 11:20,CUST-918970,9,127b7ac2fd75,Electronics,0.589,649,382.26,FALSE
TXN-0003311,7/23/2023 11:24,CUST-596954,1,716cd171d8e9,Electronics,4.447,52.37,232.89,FALSE
TXN-0002089,7/23/2023 12:52,CUST-869577,9,f8706f548680,Home,1.112,139.9,155.57,FALSE
TXN-0000282,7/23/2023 13:59,CUST-840332,10,48b316185429,Sports,2.224,37.9,84.29,FALSE
TXN-0000084,7/23/2023 14:04,CUST-556960,10,eaeef43f1b7b,Grocery,1.112,54.9,61.05,FALSE
TXN-0001145,7/23/2023 14:21,CUST-462495,6,e99f16f558ed,Electronics,4.447,140,622.58,FALSE
TXN-0004927,7/23/2023 14:37,CUST-260862,7,060534551cba,Home,63.372,33.9,2148.31,FALSE
TXN-0000357,7/23/2023 14:51,CUST-420529,2,e616c715ad80,Clothing,1.112,109.9,122.21,FALSE
TXN-0002147,7/23/2023 15:52,CUST-630732,3,3b093e6c3a49,Clothing,3.335,38,126.73,FALSE
TXN-0003671,7/23/2023 16:13,CUST-553746,6,38bf313fecfe,Sports,2.13,399.9,851.79,FALSE
TXN-0000974,7/23/2023 16:19,CUST-208672,4,2bf6bca062e8,Electronics,17.788,57.51,1022.99,FALSE
TXN-0000523,7/23/2023 17:28,CUST-994361,6,14bc1a141e95,Beauty,26.683,39.57,1055.85,FALSE
TXN-0004479,7/23/2023 17:42,CUST-280747,9,cfdf1a4744c0,Beauty,1.112,99.9,111.09,FALSE
TXN-0002010,7/23/2023 18:33,CUST-439328,8,06f449289b1c,Electronics,2.224,899.9,2001.38,FALSE
TXN-0002005,7/23/2023 19:03,CUST-992172,8,4f15851c5cf0,Electronics,1.112,119.9,133.33,FALSE
TXN-0004720,7/24/2023 8:49,CUST-659175,3,716cd171d8e9,Sports,4.449,52.37,232.99,FALSE
TXN-0000846,7/24/2023 9:35,CUST-596022,5,19f2510e776d,Beauty,2.225,157.67,350.82,FALSE
TXN-0004503,7/24/2023 12:15,CUST-469141,7,50b245105c0a,Electronics,0.527,859.89,453.16,FALSE
TXN-0001533,7/24/2023 12:57,CUST-644618,10,11ec87d50c56,Electronics,1.112,123.9,137.78,FALSE
TXN-0003222,7/24/2023 13:13,CUST-645817,7,f045f626c390,Grocery,0.87,669,582.03,FALSE
TXN-0000553,7/24/2023 14:31,CUST-352508,4,d073f845f67e,Beauty,6.674,18.9,126.14,FALSE
TXN-0003452,7/24/2023 16:16,CUST-216160,1,79cc1d90123b,Grocery,1.112,159.9,177.81,FALSE
TXN-0003555,7/24/2023 17:12,CUST-132990,2,efa8d8773fb3,Grocery,2.225,89.9,200.03,FALSE
TXN-0001516,7/24/2023 17:36,CUST-303353,1,52dc08f6d6e3,Sports,11.123,88.83,988.06,FALSE
TXN-0001448,7/24/2023 18:44,CUST-603381,7,8da8087f2cdb,Beauty,2.225,239.9,533.78,FALSE
TXN-0002495,7/24/2023 19:37,CUST-793822,2,97a6930b4ac6,Electronics,1.112,79.9,88.85,FALSE
TXN-0001723,7/24/2023 20:14,CUST-192585,2,6f9d7773db65,Home,2.225,129.9,289.03,FALSE
TXN-0003734,7/24/2023 21:06,CUST-950051,8,54b699c0b970,Grocery,1.112,106.9,118.87,FALSE
TXN-0001016,7/25/2023 9:53,CUST-131894,6,c11271bff177,Sports,1.113,109.9,122.32,FALSE
TXN-0004213,7/25/2023 11:46,CUST-343635,2,c282f628be86,Clothing,10.016,99.67,998.29,FALSE
TXN-0001549,7/25/2023 12:14,CUST-546089,6,ddc8c6ba124b,Grocery,13.355,43.9,586.28,FALSE
TXN-0000023,7/25/2023 12:37,CUST-887713,5,4fe360518bd2,Beauty,4.452,64.9,288.93,FALSE
TXN-0003638,7/25/2023 13:02,CUST-447971,4,ef24ba162f8a,Grocery,1.113,99.9,111.19,FALSE
TXN-0000768,7/25/2023 15:12,CUST-117061,8,9c520b9f4a43,Electronics,11.129,49.9,555.34,FALSE
TXN-0000049,7/25/2023 15:59,CUST-238834,1,74bebff34bca,Clothing,2.226,49.5,110.19,FALSE
TXN-0001132,7/25/2023 16:24,CUST-624525,9,ffea55e3589f,Beauty,0.479,769.91,368.79,FALSE
TXN-0003223,7/25/2023 18:15,CUST-265041,7,c51ab785c175,Beauty,1.113,999.9,1112.89,FALSE
TXN-0003823,7/25/2023 20:28,CUST-158963,5,524f33127e7a,Beauty,1.113,33.9,37.73,FALSE
TXN-0001290,7/26/2023 9:14,CUST-146516,1,5dde513bdace,Beauty,3.34,849.9,2838.67,FALSE
TXN-0002737,7/26/2023 9:21,CUST-583101,7,7f8b47ebc550,Sports,1.113,62.9,70.01,FALSE
TXN-0002363,7/26/2023 9:53,CUST-391332,5,ec30f9d70734,Beauty,2.227,54.9,122.26,FALSE
TXN-0003488,7/26/2023 11:16,CUST-971982,3,7f8115a9c4c3,Clothing,1.113,436.9,486.27,FALSE
TXN-0000061,7/26/2023 11:43,CUST-836556,2,3e183bf9d1d0,Home,1.113,99.9,111.19,FALSE
TXN-0000837,7/26/2023 14:49,CUST-265317,10,292548b265c9,Sports,1.113,69.9,77.8,FALSE
TXN-0002154,7/26/2023 15:51,CUST-226377,7,150c62dfa612,Sports,1.113,269.9,300.4,FALSE
TXN-0003973,7/26/2023 17:34,CUST-442230,4,2bf6bca062e8,Home,17.815,57.51,1024.54,FALSE
TXN-0002440,7/26/2023 18:55,CUST-484693,3,06973be540c3,Sports,3.34,45.9,153.31,FALSE
TXN-0003019,7/26/2023 19:58,CUST-942970,4,03718592638c,Sports,10.021,169.19,1695.45,FALSE
TXN-0003603,7/26/2023 20:56,CUST-712628,9,a66fdf2c0ae7,Beauty,3.34,49.6,165.66,FALSE
TXN-0001174,7/27/2023 6:11,CUST-228167,3,67fb932c6eac,Home,3.342,59.9,200.19,FALSE
TXN-0000872,7/27/2023 7:41,CUST-144828,5,adbe89764f7f,Electronics,5.57,419.77,2338.12,FALSE
TXN-0001246,7/27/2023 8:14,CUST-778082,2,978b55be604e,Grocery,3.342,129.9,434.13,FALSE
TXN-0004875,7/27/2023 8:37,CUST-935231,2,840d1024e0a6,Electronics,1.114,799.9,891.09,TRUE
TXN-0000750,7/27/2023 10:50,CUST-541472,1,2e4367a26bb0,Beauty,1.114,2299.9,2562.09,FALSE
TXN-0004865,7/27/2023 11:17,CUST-102001,6,9c52793539b6,Home,1.114,25.9,28.85,FALSE
TXN-0004682,7/27/2023 11:44,CUST-927834,7,bca013a15ca2,Grocery,8.912,359.9,3207.43,FALSE
TXN-0001513,7/27/2023 12:24,CUST-101937,1,f0309b5a974b,Clothing,1.114,59.9,66.73,FALSE
TXN-0004314,7/27/2023 12:34,CUST-190880,3,e4e089c5c61d,Home,2.228,79.9,178.02,FALSE
TXN-0000567,7/27/2023 14:29,CUST-160018,6,a8564f5aa125,Clothing,5.57,37.9,211.1,FALSE
TXN-0000628,7/27/2023 14:54,CUST-452573,7,82bd50826e94,Electronics,4.456,63.9,284.74,FALSE
TXN-0004120,7/27/2023 16:09,CUST-914609,8,4e543638b6e1,Clothing,1.114,74.9,83.44,FALSE
TXN-0004881,7/27/2023 17:45,CUST-460353,10,d05185243e19,Electronics,1.114,49.9,55.59,FALSE
TXN-0000841,7/27/2023 19:18,CUST-219092,9,d2f975315972,Home,1.114,89.9,100.15,FALSE
TXN-0004928,7/27/2023 20:09,CUST-453510,3,e8227eaaeeec,Sports,18.938,96.82,1833.58,FALSE
TXN-0003494,7/27/2023 20:26,CUST-973523,5,af80dcbf47d2,Electronics,2.228,109.9,244.86,FALSE
TXN-0001372,7/27/2023 22:14,CUST-427208,6,a769904a4268,Electronics,3.913,499.9,1956.11,FALSE
TXN-0004752,7/28/2023 9:44,CUST-115313,1,4f7ed9416c3e,Grocery,3.344,99.9,334.07,FALSE
TXN-0000131,7/28/2023 9:52,CUST-781755,7,af80dcbf47d2,Sports,2.229,109.9,244.97,FALSE
TXN-0003792,7/28/2023 10:53,CUST-534831,10,b8f14a76eb21,Beauty,59.07,98.57,5822.53,FALSE
TXN-0001523,7/28/2023 13:41,CUST-816949,4,4efa0dd67782,Clothing,1.115,74,82.51,FALSE
TXN-0001504,7/28/2023 14:38,CUST-520979,8,9b88bbb090bc,Beauty,2.229,43.9,97.85,FALSE
TXN-0001501,7/28/2023 15:05,CUST-584563,3,8edf3674a72f,Electronics,4.458,179.9,801.99,FALSE
TXN-0004491,7/28/2023 15:19,CUST-225159,6,f8706f548680,Home,1.115,139.9,155.99,FALSE
TXN-0002287,7/28/2023 15:29,CUST-878717,10,43e633c3faf3,Sports,1.115,139.9,155.99,FALSE
TXN-0000653,7/28/2023 18:09,CUST-342989,5,08494995236f,Grocery,15.603,85.78,1338.43,FALSE
TXN-0004941,7/28/2023 18:25,CUST-491328,6,39b46793f326,Beauty,31.207,7.9,246.54,FALSE
TXN-0003576,7/28/2023 19:52,CUST-567649,10,df25901e07ef,Clothing,2.229,69.9,155.81,FALSE
TXN-0001135,7/29/2023 7:44,CUST-350165,3,5487e481e36e,Clothing,1.115,441,491.72,FALSE
TXN-0001191,7/29/2023 9:12,CUST-400137,8,6a022825c6fe,Sports,4.46,99.9,445.55,FALSE
TXN-0004626,7/29/2023 9:50,CUST-209553,3,4ba7bd3885d1,Home,1.115,79.9,89.09,FALSE
TXN-0002964,7/29/2023 10:24,CUST-311654,6,78f56d81c9b1,Electronics,56.868,105.62,6006.4,FALSE
TXN-0002712,7/29/2023 11:02,CUST-370100,10,a8ae9d14e1b6,Beauty,2.837,869,2465.35,FALSE
TXN-0001937,7/29/2023 11:36,CUST-527668,4,e571cfe70872,Sports,5.575,67.07,373.92,FALSE
TXN-0000251,7/29/2023 12:47,CUST-773048,1,db1909a87ceb,Sports,10.036,79.83,801.17,FALSE
TXN-0003936,7/29/2023 13:15,CUST-975875,4,a15caba06a0a,Clothing,2.23,122.47,273.11,FALSE
TXN-0002512,7/29/2023 13:36,CUST-800626,5,da20a48d90a4,Home,7.805,57.9,451.91,FALSE
TXN-0004965,7/29/2023 14:32,CUST-671870,6,6662ef8ec5cd,Grocery,2.23,73.9,164.8,FALSE
TXN-0001195,7/29/2023 15:39,CUST-148395,10,6d3d64b8db45,Home,2.23,141,314.43,FALSE
TXN-0000808,7/29/2023 15:59,CUST-169399,4,59841717c63a,Sports,13.381,79.88,1068.87,FALSE
TXN-0001091,7/29/2023 16:26,CUST-838009,2,15c1967eba7d,Clothing,1.115,79.9,89.09,FALSE
TXN-0002060,7/29/2023 16:37,CUST-429735,7,e86b0d78c7da,Beauty,3.345,139.9,467.97,FALSE
TXN-0001553,7/29/2023 18:32,CUST-464629,9,5196747a75a4,Beauty,1.115,119.9,133.69,FALSE
TXN-0004921,7/29/2023 18:50,CUST-589605,9,1d102a19bf77,Grocery,4.46,20.21,90.14,FALSE
TXN-0001079,7/29/2023 20:25,CUST-282025,1,7852ff610151,Sports,1.115,39.9,44.49,FALSE
TXN-0000782,7/29/2023 23:51,CUST-439890,8,2ddab65d9ebf,Electronics,1.115,64,71.36,FALSE
TXN-0001593,7/30/2023 0:36,CUST-997169,5,ec81750d565a,Grocery,2.231,41.9,93.48,FALSE
TXN-0001879,7/30/2023 5:31,CUST-643735,1,81086b0ec00e,Home,3.347,59.5,199.15,FALSE
TXN-0000724,7/30/2023 8:50,CUST-256524,8,8c00583b7d91,Grocery,0.453,628.99,284.93,FALSE
TXN-0004266,7/30/2023 9:32,CUST-512550,1,14a302c21443,Sports,3.347,59.9,200.49,FALSE
TXN-0003042,7/30/2023 10:35,CUST-578584,9,1fd049280b60,Electronics,3.347,39.9,133.55,FALSE
TXN-0002986,7/30/2023 11:21,CUST-505342,9,5c0242f5c553,Beauty,79.209,59.08,4679.67,FALSE
TXN-0003654,7/30/2023 11:24,CUST-743367,1,084d6e3e45db,Electronics,1.116,299.9,334.69,FALSE
TXN-0001363,7/30/2023 11:55,CUST-834451,1,3fda23a187dd,Beauty,3.092,99.9,308.89,FALSE
TXN-0002751,7/30/2023 13:06,CUST-541685,5,9b561ac30434,Sports,6.694,42.4,283.83,FALSE
TXN-0001095,7/30/2023 13:25,CUST-479338,7,d785fa404171,Electronics,1.116,79.9,89.17,FALSE
TXN-0000335,7/30/2023 14:44,CUST-279233,6,ba60ef413323,Grocery,26.775,19.86,531.75,FALSE
TXN-0001806,7/30/2023 15:32,CUST-997976,4,823f41b03e80,Beauty,4.462,103,459.59,FALSE
TXN-0002176,7/30/2023 16:18,CUST-818080,6,3884f735e9dc,Clothing,44.625,34.72,1549.38,FALSE
TXN-0003495,7/30/2023 16:37,CUST-869809,9,d0b043b2fc9f,Grocery,0.828,399.47,330.76,FALSE
TXN-0000326,7/30/2023 18:16,CUST-348549,4,4e0fbcf99cf9,Electronics,3.347,69.63,233.05,FALSE
TXN-0004559,7/30/2023 19:29,CUST-213931,3,0cfce102f3a0,Home,5.578,32.49,181.23,FALSE
TXN-0000233,7/30/2023 21:54,CUST-101240,2,4e7f2ad04a30,Beauty,1.116,1199.9,1339.09,FALSE
